city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10009,1000920,灣西村,2,宏仁路,,,,８３號之３,,172258.349,2611745.941
10009,1000920,灣西村,2,宏仁路,,,,８３號之４,,172259.07,2611750.829
10009,1000920,灣西村,2,宏仁路,,,,８３號之５,,172256.537,2611754.714
10009,1000920,灣西村,2,宏仁路,,,,８３號之６,,172256.043,2611758.911
10009,1000920,灣西村,2,宏仁路,,,,８３號之７,,172255.075,2611764.725
10009,1000920,灣西村,2,宏仁路,,,,８３號之８,,172254.498,2611768.346
10009,1000920,灣西村,2,宏仁路,,,,８３號之９,,172254.169,2611772.05
10009,1000920,灣西村,2,宏仁路,,,,８５號,,172253.225,2611782.74
10009,1000920,灣西村,2,宏仁路,,,,８５之１號,,172252.272,2611788.387
10009,1000920,灣西村,2,宏仁路,,,,８５之２號,,172251.604,2611791.783
10009,1000920,灣西村,2,宏仁路,,,,８５之３號,,172252.662,2611796.413
10009,1000920,灣西村,2,宏仁路,,,,８５之４號,,172248.694,2611801.176
10009,1000920,灣西村,2,宏仁路,,,,８５之５號,,172249.698,2611805.947
10009,1000920,灣西村,2,宏仁路,,,,８５號之３,,172250.414,2611796.087
10009,1000920,灣西村,2,宏仁路,,,,８５號之４,,172251.882,2611801.693
10009,1000920,灣西村,2,宏仁路,,,,８７號,,172250.834,2611813.77
10009,1000920,灣西村,2,宏仁路,,,,８７之１號,,172247.96,2611824.777
10009,1000920,灣西村,2,宏仁路,,,,８７之２號,,172242.632,2611829.248
10009,1000920,灣西村,2,宏仁路,,,,８７之３號,,172240.845,2611833.358
10009,1000920,灣西村,2,宏仁路,,,,８７之４號,,172239.602,2611838.271
10009,1000920,灣西村,2,宏仁路,,,,８７之５號,,172238.731,2611842.232
10009,1000920,灣西村,2,宏仁路,,,,８７之６號,,172237.325,2611846.551
10009,1000920,灣西村,2,宏仁路,,,,８７之７號,,172237.542,2611850.762
10009,1000920,灣西村,2,宏仁路,,,,８７號之５,,172242.404,2611843.298
10009,1000920,灣西村,2,宏仁路,,,,８７號之６,,172241.61,2611848.061
10009,1000920,灣西村,2,宏仁路,,,,８９號,,172225.607,2611893.733
10009,1000920,灣西村,2,宏仁路,,,,８９之１號,,172197.51,2611853.72
10009,1000920,灣西村,2,宏仁路,,,,８９之８號,,172158.932,2611977.077
10009,1000920,灣西村,2,宏仁路,,,,９１號,,172211.13,2611908.578
10009,1000920,灣西村,2,宏仁路,,,,９１之２號,,172166.719,2611869.096
10009,1000920,灣西村,2,宏仁路,,,,９１之３號,,172166.859,2611848.304
10009,1000920,灣西村,2,宏仁路,,,,９１之５號,,172153.519,2611827.374
10009,1000920,灣西村,2,宏仁路,,,,９３號,,172193.08,2611926.268
10009,1000920,灣西村,2,宏仁路,,,,９７號,,172217.448,2611938.001
10009,1000920,灣西村,2,宏仁路,,,,９９號,,172216.919,2611948.452
10009,1000920,灣西村,2,宏仁路,,,,１０１號,,172216.654,2611952.553
10009,1000920,灣西村,2,宏仁路,,,,１１５號,,172166.913,2612069.659
10009,1000920,灣西村,10,,後湖,,,２之２８號（農業設施不得設籍）,,170998.25,2611153.142
10009,1000920,灣西村,10,,後湖,,,２５之１７號,,171290.13,2610688.53
10009,1000920,灣西村,11,,後湖,,,１１之１６號,,170857.465,2610336.155
10009,1000920,灣西村,12,,後湖,,,１３號,,170881.567,2610480.557
10009,1000920,灣西村,10,,後湖,,,２之２９號（農業設施不得設籍）,,170984.756,2611154.465
10009,1000920,灣西村,11,,後湖,,,７之１１號（農業設施不得設籍）,,170995.51,2610335.9
10009,1000920,灣西村,10,,後湖,,,２之１號,,171029.1,2610580.52
10009,1000920,灣西村,11,,後湖,,,１１之２０號,,170796.51,2610451.59
10009,1000920,灣西村,11,,後湖,,,１之３６號（農業設施不得設籍）,,170500.02,2609419.57
10009,1000920,灣西村,13,,後湖,,,３８之７號（農業設施不得設籍）,,170660.99,2610485.19
10009,1000920,灣西村,12,,後湖,,,１７之８號,,170883.13,2610462.82
10009,1000920,灣西村,11,,後湖,,,１之１８號（農業設施不得設籍）,,171456.9,2610281.58
10009,1000920,灣西村,10,,後湖,,,２之６６號（農業設施不得設籍）,,170360.37,2610890.65
10009,1000920,灣西村,10,,後湖,,,２之３６號（農業設施不得設籍）,,170753.447,2611121.412
10009,1000920,灣西村,11,,後湖,,,１之５８號,,170118.49,2609938.91
10009,1000920,灣西村,11,,後湖,,,１之５９號,,170142.36,2609978.22
10009,1000920,灣西村,11,,後湖,,,１號,,171151.394,2610278.436
10009,1000920,灣西村,11,,後湖,,,１之３８號,,170574.51,2609482.69
10009,1000920,灣西村,11,,後湖,,,１之３３號,,170558.41,2609317.35
10009,1000920,灣西村,11,,後湖,,,１之３５號,,170539.38,2609470.52
10009,1000920,灣西村,11,,後湖,,,１之５０號,,170285.53,2609750.74
10009,1000920,灣西村,11,,後湖,,,１之５１號,,170236.92,2609779.35
10009,1000920,灣西村,11,,後湖,,,１之５２號,,170203.1,2609797.44
10009,1000920,灣西村,11,,後湖,,,１之４２號,,170561.01,2609583.81
10009,1000920,灣西村,11,,後湖,,,１之３９號,,170572.91,2609510.62
10009,1000920,灣西村,11,,後湖,,,１之４１號,,170568.83,2609543.16
10009,1000920,灣西村,11,,後湖,,,１之１０號,,171058.445,2610085
10009,1000920,灣西村,11,,後湖,,,１之７號,,171058.18,2610080.237
10009,1000920,灣西村,10,,後湖,,,２號,,171014.557,2610563.526
10009,1000920,灣西村,10,,後湖,,,２之３５號,,170775.36,2611123.76
10009,1000920,灣西村,10,,後湖,,,２之１１號,,171069.064,2610670.931
10009,1000920,灣西村,10,,後湖,,,２之２號,,171037.576,2610595.805
10009,1000920,灣西村,10,,後湖,,,２之２５號,,171010.059,2611152.621
10009,1000920,灣西村,10,,後湖,,,２之２７號,,170972.489,2611155.531
10009,1000920,灣西村,10,,後湖,,,２之５號,,171051.599,2610615.12
10009,1000920,灣西村,10,,後湖,,,２號之１１,,171074.356,2610669.343
10009,1000920,灣西村,11,,後湖,,,３號,,171148.681,2610330.088
10009,1000920,灣西村,10,,後湖,,,４號,,171028.973,2610540.663
10009,1000920,灣西村,10,,後湖,,,４之６號,,171024.21,2610550.188
10009,1000920,灣西村,11,,後湖,,,５之２號（農業設施不得設籍）,,171188.53,2610399.2
10009,1000920,灣西村,11,,後湖,,,５號,,171156.027,2610397.081
10009,1000920,灣西村,11,,後湖,,,５之１號,,171154.969,2610401.314
10009,1000920,灣西村,10,,後湖,,,６號,,170969.886,2610541.052
10009,1000920,灣西村,11,,後湖,,,７之１２號,,171004.69,2610341.69
10009,1000920,灣西村,11,,後湖,,,７號,,171100.161,2610321.887
10009,1000920,灣西村,11,,後湖,,,７之１號,,171105.453,2610329.692
10009,1000920,灣西村,11,,後湖,,,７之５號,,171118.825,2610389.584
10009,1000920,灣西村,11,,後湖,,,７之６號,,171094.756,2610384.401
10009,1000920,灣西村,11,,後湖,,,７號之１,,171092.092,2610402.794
10009,1000920,灣西村,10,,後湖,,,８號,,170957.825,2610550.806
10009,1000920,灣西村,11,,後湖,,,９之３號,,170946.773,2610497.205
10009,1000920,灣西村,11,,後湖,,,９之４號,,170924.888,2610483.277
10009,1000920,灣西村,11,,後湖,,,９之５號,,170920.339,2610480.744
10009,1000920,灣西村,11,,後湖,,,９號之３,,170948.625,2610498.528
10009,1000920,灣西村,10,,後湖,,,１０號,,171004.941,2610566.981
10009,1000920,灣西村,11,,後湖,,,１０號,,171006.528,2610570.024
10009,1000920,灣西村,10,,後湖,,,１０之１號,,170998.594,2610592.654
10009,1000920,灣西村,10,,後湖,,,１０之２號,,171003.621,2610590.273
10009,1000920,灣西村,11,,後湖,,,１１之９號,,170733.7,2610139.84
10009,1000920,灣西村,11,,後湖,,,１１號,,170887.2,2610429.91
10009,1000920,灣西村,11,,後湖,,,１１之１號,,170991.43,2610413.416
10009,1000920,灣西村,11,,後湖,,,１１之１１號,,170981.794,2610452.123
10009,1000920,灣西村,11,,後湖,,,１１之１２號,,170701.567,2610085.017
10009,1000920,灣西村,11,,後湖,,,１１之２號,,170899.632,2610419.682
10009,1000920,灣西村,11,,後湖,,,１１之２３號,,170413.725,2610298.371
10009,1000920,灣西村,11,,後湖,,,１１之３號,,170979.783,2610390.809
10009,1000920,灣西村,11,,後湖,,,１１之５號,,170935.14,2610438.64
10009,1000920,灣西村,11,,後湖,,,１１之６號,,170974.121,2610452.652
10009,1000920,灣西村,10,,後湖,,,１２號,,170980.214,2610545.939
10009,1000920,灣西村,10,,後湖,,,１４號,,170982.676,2610581.438
10009,1000920,灣西村,12,,後湖,,,１５號,,170909.971,2610475.752
10009,1000920,灣西村,10,,後湖,,,１６號,,170977.897,2610566.162
10009,1000920,灣西村,10,,後湖,,,１６之２號,,170961.88,2610616.32
10009,1000920,灣西村,10,,後湖,,,１６之１號,,170976.878,2610593.73
10009,1000920,灣西村,12,,後湖,,,１７號,,170876.329,2610505.436
10009,1000920,灣西村,12,,後湖,,,１７之２號,,170873.154,2610502.261
10009,1000920,灣西村,12,,後湖,,,１７之６號,,170884.589,2610462.695
10009,1000920,灣西村,11,,後湖,,,１９號,,170940.37,2610512.708
10009,1000920,灣西村,11,,後湖,,,１９之３號,,170946.985,2610510.327
10009,1000920,灣西村,11,,後湖,,,２０號,,170935.188,2610533.08
10009,1000920,灣西村,11,,後湖,,,２０之５號,,170912.426,2610520.614
10009,1000920,灣西村,11,,後湖,,,２０號之５,,170903.967,2610516.94
10009,1000920,灣西村,11,,後湖,,,２１號,,170955.716,2610516.28
10009,1000920,灣西村,11,,後湖,,,２１之１１號,,171003.552,2610487.359
10009,1000920,灣西村,11,,後湖,,,２１之１２號,,171002.966,2610481.954
10009,1000920,灣西村,11,,後湖,,,２１之２號,,171019.816,2610531.995
10009,1000920,灣西村,11,,後湖,,,２１之６號,,170921.072,2610448.175
10009,1000920,灣西村,11,,後湖,,,２１之７號,,170927.455,2610445.798
10009,1000920,灣西村,11,,後湖,,,２１號之６,,171011.085,2610511.622
10009,1000920,灣西村,11,,後湖,,,２１號之７,,171009.497,2610506.595
10009,1000920,灣西村,13,,後湖,,,２２號,,170906.976,2610555.749
10009,1000920,灣西村,13,,後湖,,,２４號,,170864.917,2610638.71
10009,1000920,灣西村,13,,後湖,,,２４之１號,,170859.361,2610619.263
10009,1000920,灣西村,13,,後湖,,,２４之２號,,170851.491,2610638.013
10009,1000920,灣西村,13,,後湖,,,２４之３號,,170847.72,2610666.97
10009,1000920,灣西村,13,,後湖,,,２４號之３,,170847.455,2610662.472
10009,1000920,灣西村,10,,後湖,,,２５號,,170988.568,2610504.536
10009,1000920,灣西村,10,,後湖,,,２５之１號,,170997.268,2610517.886
10009,1000920,灣西村,10,,後湖,,,２５之２號,,170996.077,2610524.302
10009,1000920,灣西村,10,,後湖,,,２５之５號,,170970.389,2610521.61
10009,1000920,灣西村,10,,後湖,,,２５之７號,,171241.185,2610786.297
10009,1000920,灣西村,13,,後湖,,,２６號,,170892.476,2610628.125
10009,1000920,灣西村,13,,後湖,,,２６之１號,,170900.001,2610618.135
10009,1000920,灣西村,13,,後湖,,,２６之３號,,170912.055,2610626.273
10009,1000920,灣西村,13,,後湖,,,２６號之１,,170901.472,2610620.717
10009,1000920,灣西村,12,,後湖,,,２７號,,170904.073,2610573.246
10009,1000920,灣西村,13,,後湖,,,２８號,,170898.939,2610548.227
10009,1000920,灣西村,12,,後湖,,,２９號,,170705.771,2610536.473
10009,1000920,灣西村,12,,後湖,,,２９之１號,,170678.135,2610522.791
10009,1000920,灣西村,13,,後湖,,,３０號,,170889.638,2610539.715
10009,1000920,灣西村,12,,後湖,,,３１號,,170722.545,2610552.901
10009,1000920,灣西村,13,,後湖,,,３２號,,170922.343,2610531.936
10009,1000920,灣西村,12,,後湖,,,３３號,,170747.985,2610592.244
10009,1000920,灣西村,12,,後湖,,,３３之１號,,170755.658,2610574.385
10009,1000920,灣西村,12,,後湖,,,３３之２號,,170771.491,2610574.137
10009,1000920,灣西村,13,,後湖,,,３４號,,170934.76,2610557.43
10009,1000920,灣西村,13,,後湖,,,３４之１號,,170935.818,2610560.87
10009,1000920,灣西村,13,,後湖,,,３４之２號,,170939.801,2610576.036
10009,1000920,灣西村,13,,後湖,,,３４之３號,,170935.012,2610578.172
10009,1000920,灣西村,13,,後湖,,,３４號之１,,170930.399,2610558.883
10009,1000920,灣西村,13,,後湖,,,３４號之２,,170938.743,2610571.935
10009,1000920,灣西村,13,,後湖,,,３６號,,170905.461,2610597.513
10009,1000920,灣西村,12,,後湖,,,３６之２號,,170931.655,2610624.765
10009,1000920,灣西村,13,,後湖,,,３６之６號,,170798.972,2610700.63
10009,1000920,灣西村,13,,後湖,,,３６之７號,,170815.905,2610714.388
10009,1000920,灣西村,13,,後湖,,,３６之８號,,170821.04,2610715.707
10009,1000920,灣西村,13,,後湖,,,３６之９號,,170825.186,2610716.055
10009,1000920,灣西村,13,,後湖,,,３６號之６,,170794.474,2610702.217
10009,1000920,灣西村,13,,後湖,,,３８號,,170905.065,2610587.351
10009,1000920,灣西村,13,,後湖,,,３８之１號,,170918.608,2610578.086
10009,1000920,灣西村,13,,後湖,,,３８之２號,,170890.562,2610594.622
10009,1000920,灣西村,13,,後湖,,,３８之６號,,170672.521,2610516.691
10009,1000920,灣西村,2,文明西路,,,,２號,,172255.763,2611634.332
10009,1000920,灣西村,2,文明西路,,,,３號,,172232.934,2611670.065
10009,1000920,灣西村,2,文明西路,,,,３之３號,,172313.632,2611579.181
10009,1000920,灣西村,2,文明西路,,,,３之４號,,172312.309,2611576.8
10009,1000920,灣西村,2,文明西路,,,,４號,,172238.49,2611641.887
10009,1000920,灣西村,4,文明西路,,,,５號,,172254.167,2611606.219
10009,1000920,灣西村,5,文明西路,,,,６之６號,,172197.2,2611601.31
10009,1000920,灣西村,5,文明西路,,,,６號,,172208.989,2611608.01
10009,1000920,灣西村,5,文明西路,,,,８號,,172185.954,2611596.405
10009,1000920,灣西村,5,文明西路,,,,８之１號,,172177.109,2611592.277
10009,1000920,灣西村,5,文明西路,,,,８之２號,,172177.638,2611587.514
10009,1000920,灣西村,5,文明西路,,,,８之３號,,172172.874,2611583.774
10009,1000920,灣西村,5,文明西路,,,,８之４號,,172169.779,2611595.454
10009,1000920,灣西村,5,文明西路,,,,１０號,,172176.427,2611610.177
10009,1000920,灣西村,5,文明西路,,,,１２號,,172211.352,2611623.142
10009,1000920,灣西村,5,文明西路,,,,１４號,,172168.754,2611624.597
10009,1000920,灣西村,6,文明西路,,,,１６號,,172106.643,2611539.51
10009,1000920,灣西村,6,文明西路,,,,１８號,,172124.391,2611552.523
10009,1000920,灣西村,6,文明西路,,,,２０號,,172143.4,2611619.122
10009,1000920,灣西村,6,文明西路,,,,２０之１號,,172165.971,2611579.047
10009,1000920,灣西村,6,文明西路,,,,２０之２號,,172158.724,2611577.28
10009,1000920,灣西村,6,文明西路,,,,２０之３號,,172151.61,2611574.264
10009,1000920,灣西村,5,文明西路,,,,２２號,,172122.892,2611569.762
10009,1000920,灣西村,6,文明西路,,,,２２號,,172127.037,2611570.118
10009,1000920,灣西村,6,文明西路,,,,２４號,,172104.547,2611567.207
10009,1000920,灣西村,6,文明西路,,,,２６號,,172103.494,2611558.244
10009,1000920,灣西村,6,文明西路,,,,３０號,,172073.958,2611607.352
10009,1000920,灣西村,7,文明西路,,,,３２號,,172057.554,2611587.905
10009,1000920,灣西村,6,文明西路,,,,３４號,,172096.345,2611576.203
10009,1000920,灣西村,5,文明西路,,,,３６號,,172113.2,2611612.65
10009,1000920,灣西村,5,文明西路,,,,３８號,,172115.605,2611636.983
10009,1000920,灣西村,5,文明西路,,,,３８之１號,,172136.623,2611629.18
10009,1000920,灣西村,5,文明西路,,,,３８之２號,,172124.711,2611623.006
10009,1000920,灣西村,5,文明西路,,,,３８之３號,,172037.098,2611742.996
10009,1000920,灣西村,5,文明西路,,,,３８之６號,,172120.715,2611647.444
10009,1000920,灣西村,5,文明西路,,,,３８之７號,,172074.054,2611665.694
10009,1000920,灣西村,5,文明西路,,,,３８之８號,,172120.26,2611663.194
10009,1000920,灣西村,8,文明西路,,,,４０號,,171975.134,2611503.074
10009,1000920,灣西村,8,文明西路,,,,４０之１號,,171972.488,2611499.105
10009,1000920,灣西村,9,文明西路,,,,４０之９號,,171875.915,2611444.336
10009,1000920,灣西村,8,文明西路,,,,４２號,,172048.833,2611519.856
10009,1000920,灣西村,8,文明西路,,,,４２之１０號,,172016.267,2611529.752
10009,1000920,灣西村,8,文明西路,,,,４２之１１號,,172020.765,2611547.215
10009,1000920,灣西村,8,文明西路,,,,４２之２號,,172043.706,2611545.857
10009,1000920,灣西村,8,文明西路,,,,４２之３號,,172062.741,2611529.321
10009,1000920,灣西村,8,文明西路,,,,４２之４號,,172044.211,2611532.193
10009,1000920,灣西村,8,文明西路,,,,４２之５號,,172045.393,2611526.471
10009,1000920,灣西村,8,文明西路,,,,４２之８號,,172018.119,2611536.896
10009,1000920,灣西村,8,文明西路,,,,４２之９號,,172014.15,2611524.461
10009,1000920,灣西村,8,文明西路,,,,４４號,,172028.902,2611523.624
10009,1000920,灣西村,8,文明西路,,,,４６號,,171989.374,2611570.969
10009,1000920,灣西村,8,文明西路,,,,４８號,,172018.735,2611577.156
10009,1000920,灣西村,8,文明西路,,,,４８之５號,,172030.641,2611597.132
10009,1000920,灣西村,8,文明西路,,,,５０號,,172049.406,2611577.783
10009,1000920,灣西村,9,文明西路,,,,５２號,,171830.15,2611398.58
10009,1000920,灣西村,9,文明西路,,,,５２之７號,,171751.57,2611433.66
10009,1000920,灣西村,9,文明西路,,,,５２之３６號（農業設施不得設籍）,,171420.21,2611091.2
10009,1000920,灣西村,9,文明西路,,,,５２之１號,,171783.245,2611515.001
10009,1000920,灣西村,9,文明西路,,,,５２之１６號,,171516.228,2611358.744
10009,1000920,灣西村,9,文明西路,,,,５２之１７號,,171510.985,2611360.284
10009,1000920,灣西村,9,文明西路,,,,５２之５號,,171640.77,2611284.183
10009,1000920,灣西村,9,文明西路,,,,５６之１號,,171662.8,2611479.63
10009,1000920,灣西村,9,文明西路,,,,５６號,,171663.332,2611515.617
10009,1000920,灣西村,3,正義南街,,,,２之１８號,,171939.8,2610127.12
10009,1000920,灣西村,3,正義南街,,,,２之１１號,,172161.081,2610109.947
10009,1000920,灣西村,3,正義南街,,,,２之２號,,172293.628,2610143.969
10009,1000920,灣西村,3,正義南街,,,,２之６號,,172242.536,2610428.902
10009,1000920,灣西村,3,正義南街,,,,２之８號,,172147.114,2610427.337
10009,1000920,灣西村,3,正義南街,,,,２之９號,,172197.421,2610051.345
10009,1000920,灣西村,3,正義南街,,,,６號,,172288.438,2610427.635
10009,1000920,灣西村,3,正義南街,,,,８號,,172273.267,2610505.269
10009,1000920,灣西村,3,正義南街,,,,８之２號,,172248.66,2610544.22
10009,1000920,灣西村,3,正義南街,,,,８之１號,,172275.251,2610543.303
10009,1000920,灣西村,3,正義南街,,,,８號之１,,172289.632,2610545.385
10009,1000920,灣西村,3,正義南街,,,,１０之５０號,,171661.483,2610856.57
10009,1000920,灣西村,3,正義南街,,,,１０之２６號,,172220.812,2610722.426
10009,1000920,灣西村,3,正義南街,,,,１０之８號,,172290.161,2610598.235
10009,1000920,灣西村,3,正義南街,,,,１０之９０號,,172270.704,2611079.434
10009,1000920,灣西村,3,正義南街,,,,１０號之２６,,172194.063,2610730.16
10009,1000920,灣西村,3,正義南街,,,,１２號,,172277.142,2611184.45
10009,1000920,灣西村,3,正義南街,,,,１２之２號,,172257.246,2611195.018
10009,1000920,灣西村,3,正義南街,,,,１６號,,172276.111,2611226.125
10009,1000920,灣西村,3,正義南街,,,,１６之１號,,172134.427,2611210.835
10009,1000920,灣西村,3,正義南街,,,,１８號,,172268.563,2611257.571
10009,1000920,灣西村,3,正義南街,,,,２０號,,172242.377,2611305.88
10009,1000920,灣西村,3,正義南街,,,,２０之１號,,172275.45,2611288.021
10009,1000920,灣西村,3,正義南街,,,,２８號,,172086.153,2611286.125
10009,1000920,灣西村,3,正義南街,,,,３０號,,172113.78,2611265.696
10009,1000920,灣西村,3,正義南街,,,,３０之１號,,172105.803,2611278.381
10009,1000920,灣西村,3,正義南街,,,,３０之２號,,172117.563,2611305.888
10009,1000920,灣西村,3,正義南街,,,,３０之３號,,172111.793,2611330.039
10009,1000920,灣西村,1,正義西路,,,,１號,,172341.374,2611508.8
10009,1000920,灣西村,1,正義西路,,,,１之１號,,172350.899,2611512.107
10009,1000920,灣西村,1,正義西路,,,,１號之１,,172354.012,2611515.069
10009,1000920,灣西村,3,正義西路,,,,２之６號,,172326.409,2611521.697
10009,1000920,灣西村,1,正義西路,,,,３號,,172334.611,2611504.896
10009,1000920,灣西村,1,正義西路,,,,３之３號,,172326.145,2611496.165
10009,1000920,灣西村,1,正義西路,,,,３之５號,,172310.364,2611503.084
10009,1000920,灣西村,1,正義西路,,,,５號,,172320.324,2611551.066
10009,1000920,灣西村,1,正義西路,,,,７號,,172304.297,2611514.034
10009,1000920,灣西村,1,正義西路,,,,９號,,172299.696,2611523.753
10009,1000920,灣西村,2,正義西路,,,,１３號,,172316.824,2611558.84
10009,1000920,灣西村,2,正義西路,,,,１５號,,172314.375,2611568.346
10009,1000920,灣西村,4,正義西路,,,,１７號,,172290.889,2611545.688
10009,1000920,灣西村,2,正義西路,,,,１９號,,172286.63,2611571.554
10009,1000920,灣西村,2,正義西路,,,,１９之３號,,172279.222,2611563.22
10009,1000920,灣西村,2,正義西路,,,,１９之４號,,172275.807,2611566.684
10009,1000920,灣西村,2,正義西路,,,,２１號,,172304.515,2611597.451
10009,1000920,灣西村,2,正義西路,,,,２５號,,172294.153,2611594.238
10009,1000920,灣西村,2,正義西路,,,,３３號,,172281.525,2611621.387
10009,1000920,灣西村,4,正義西路,,,,３５號,,172239.297,2611604.479
10009,1000920,灣西村,4,正義西路,,,,３５之１號,,172243.456,2611598.994
10009,1000920,灣西村,4,正義西路,,,,３５之２號,,172247.73,2611593.187
10009,1000920,灣西村,4,正義西路,,,,３５之３號,,172250.522,2611587.095
10009,1000920,灣西村,4,正義西路,,,,３７號,,172199.865,2611576.085
10009,1000920,灣西村,5,正義西路,,,,３９號,,172189.819,2611570.764
10009,1000920,灣西村,4,正義西路,,,,４１號,,172217.363,2611580.29
10009,1000920,灣西村,4,正義西路,,,,４１之１號,,172213.14,2611578.256
10009,1000920,灣西村,4,正義西路,,,,４３號,,172228.117,2611588.592
10009,1000920,灣西村,4,正義西路,,,,４５號,,172225.508,2611582.094
10009,1000920,灣西村,4,正義西路,,,,４７號,,172172.389,2611558.003
10009,1000920,灣西村,4,正義西路,,,,４９號,,172203.08,2611557.474
10009,1000920,灣西村,4,正義西路,,,,４９之１號,,172211.084,2611561.95
10009,1000920,灣西村,4,正義西路,,,,５１號,,172231.593,2611569.262
10009,1000920,灣西村,4,正義西路,,,,５１之１號,,172235.959,2611563.573
10009,1000920,灣西村,4,正義西路,,,,５１之５號,,172254.347,2611548.889
10009,1000920,灣西村,4,正義西路,,,,５３號,,172274.512,2611517.486
10009,1000920,灣西村,4,正義西路,,,,５５號,,172256.4,2611528.733
10009,1000920,灣西村,4,正義西路,,,,５７號,,172214.936,2611522.967
10009,1000920,灣西村,4,正義西路,,,,５７之３號,,172207.254,2611530.052
10009,1000920,灣西村,3,正義西路,,,,５９號,,172278.968,2611480.557
10009,1000920,灣西村,3,正義西路,,,,６１號,,172299.37,2611488.824
10009,1000920,灣西村,3,正義西路,,,,６１之１號,,172291.05,2611501.822
10009,1000920,灣西村,3,正義西路,,,,６１之２號,,172310.629,2611480.391
10009,1000920,灣西村,3,正義西路,,,,６１之３號,,172308.777,2611480.391
10009,1000920,灣西村,3,正義西路,,,,６３號,,172236.459,2611502.613
10009,1000920,灣西村,3,正義西路,,,,６５號,,172262.347,2611493.842
10009,1000920,灣西村,3,正義西路,,,,６７號,,172236.853,2611484.9
10009,1000920,灣西村,3,正義西路,,,,６９號,,172212.341,2611508.262
10009,1000920,灣西村,3,正義西路,,,,７１號,,172214.2,2611486.868
10009,1000920,灣西村,3,正義西路,,,,７３號,,172202.488,2611435.685
10009,1000920,灣西村,3,正義西路,,,,７３之１號,,172183.703,2611450.237
10009,1000920,灣西村,3,正義西路,,,,７３之２號,,172191.169,2611432.73
10009,1000920,灣西村,3,正義西路,,,,７３之３號,,172177.618,2611471.271
10009,1000920,灣西村,3,正義西路,,,,７３之５號,,172187.407,2611482.913
10009,1000920,灣西村,3,正義西路,,,,７３之７號,,172177.146,2611417.12
10009,1000920,灣西村,3,正義西路,,,,７３之８號,,172177.411,2611411.696
10009,1000920,灣西村,3,正義西路,,,,７３號之１,,172189.524,2611452.618
10009,1000920,灣西村,3,正義西路,,,,７３號之２,,172188.995,2611436.743
10009,1000920,灣西村,3,正義西路,,,,７３號之３,,172180.793,2611469.683
10009,1000920,灣西村,3,正義西路,,,,７５號,,172174.939,2611488.062
10009,1000920,灣西村,7,正義西路,,,,７７號,,172064.984,2611502.827
10009,1000920,灣西村,7,正義西路,,,,７７之１號,,172071.248,2611492.12
10009,1000920,灣西村,7,正義西路,,,,７９號,,172125.551,2611531.887
10009,1000920,灣西村,7,正義西路,,,,７９之１號,,172122.468,2611531.112
10009,1000920,灣西村,7,正義西路,,,,７９之２號,,172118.935,2611529.757
10009,1000920,灣西村,7,正義西路,,,,７９之３號,,172115.478,2611527.831
10009,1000920,灣西村,7,正義西路,,,,７９號之１,,172123.791,2611528.466
10009,1000920,灣西村,7,正義西路,,,,８１號,,172106.602,2611490.236
10009,1000920,灣西村,7,正義西路,,,,８１之５號,,172090.462,2611487.987
10009,1000920,灣西村,7,正義西路,,,,８３號,,172083.046,2611513.388
10009,1000920,灣西村,8,正義西路,,,,８５號,,172078.283,2611503.731
10009,1000920,灣西村,8,正義西路,,,,８７號,,172053.921,2611498.238
10009,1000920,灣西村,8,正義西路,,,,８７之１號,,172051.417,2611483.111
10009,1000920,灣西村,8,正義西路,,,,８７之２號,,172052.657,2611480.066
10009,1000920,灣西村,8,正義西路,,,,８７之３號,,172054.051,2611476.608
10009,1000920,灣西村,8,正義西路,,,,８７之４號,,172055.291,2611473.202
10009,1000920,灣西村,8,正義西路,,,,９１號,,172023.425,2611454.309
10009,1000920,灣西村,8,正義西路,,,,９１之１號,,172055.753,2611469.665
10009,1000920,灣西村,8,正義西路,,,,９１之２號,,172056.066,2611464.787
10009,1000920,灣西村,8,正義西路,,,,９１之３號,,172057.265,2611460.82
10009,1000920,灣西村,8,正義西路,,,,９１之４號,,172059.063,2611457.377
10009,1000920,灣西村,8,正義西路,,,,９１之５號,,172060.86,2611453.26
10009,1000920,灣西村,8,正義西路,,,,９１之６號,,172062.658,2611449.443
10009,1000920,灣西村,8,正義西路,,,,９３號,,172007.876,2611452.16
10009,1000920,灣西村,8,正義西路,,,,９５號,,172020.161,2611466.095
10009,1000920,灣西村,8,正義西路,,,,９７號,,172035.506,2611492.024
10009,1000920,灣西村,8,正義西路,,,,９９號,,172010.371,2611478.927
10009,1000920,灣西村,8,正義西路,,,,１０１號,,172003.541,2611460.452
10009,1000920,灣西村,9,正義西路,,,,１０３號,,171986.051,2611462.787
10009,1000920,灣西村,9,正義西路,,,,１０３之１號,,172002.587,2611438.313
10009,1000920,灣西村,9,正義西路,,,,１０５號,,171983.297,2611437.086
10009,1000920,灣西村,9,正義西路,,,,１１１號,,171935.642,2611437.883
10009,1000920,灣西村,9,正義西路,,,,１１３號,,171935.651,2611416.325
10009,1000920,灣西村,9,正義西路,,,,１１３之４６號,,172040.01,2611028.43
10009,1000920,灣西村,9,正義西路,,,,１１３之２９號,,171812.11,2611122.21
